"","trial_no","condition","block_no","id","closeness"
"2585",24,"treatment","block 2","md_as_41",100
"2586",24,"treatment","block 2","md_as_42",53
"2587",24,"treatment","block 2","md_as_47",5
"2588",24,"treatment","block 2","md_as_48",3
"2589",24,"treatment","block 2","md_as_49",11
"2590",24,"treatment","block 2","md_as_50",3
"2591",24,"treatment","block 2","md_as_52",35
"2592",24,"treatment","block 2","md_as_53",44
"2593",25,"control","block 1","md_as_12",3
"2594",25,"control","block 1","md_as_13",16
"2595",25,"control","block 1","md_as_14",18
"2596",25,"control","block 1","md_as_15",10
"2597",25,"control","block 1","md_as_16",18
"2598",25,"control","block 1","md_as_17",45
"2599",25,"control","block 1","md_as_19",37
"2600",25,"control","block 1","md_as_21",64
"2601",25,"control","block 1","md_as_22",47
"2602",25,"control","block 1","md_as_30",28
"2603",25,"control","block 1","md_as_31",73
"2604",25,"control","block 1","md_as_32",48
"2605",25,"control","block 1","md_as_33",64
"2606",25,"control","block 1","md_as_34",34
"2607",25,"control","block 1","md_as_35",53
"2608",25,"control","block 1","md_as_36",45
"2609",25,"control","block 1","md_as_37",5
"2610",25,"control","block 1","md_as_38",51
"2611",25,"control","block 1","md_as_40",22
"2612",25,"control","block 1","md_as_41",91
"2613",25,"control","block 1","md_as_42",54
"2614",25,"control","block 1","md_as_47",45
"2615",25,"control","block 1","md_as_48",47
"2616",25,"control","block 1","md_as_49",61
"2617",25,"control","block 1","md_as_50",30
"2618",25,"control","block 1","md_as_52",11
"2619",25,"control","block 1","md_as_53",36
"2620",25,"control","block 2","md_as_12",42
"2621",25,"control","block 2","md_as_13",48
"2622",25,"control","block 2","md_as_14",6
"2623",25,"control","block 2","md_as_15",13
"2624",25,"control","block 2","md_as_16",15
"2625",25,"control","block 2","md_as_17",60
"2626",25,"control","block 2","md_as_19",37
"2627",25,"control","block 2","md_as_21",51
"2628",25,"control","block 2","md_as_22",40
"2629",25,"control","block 2","md_as_30",67
"2630",25,"control","block 2","md_as_31",75
"2631",25,"control","block 2","md_as_32",72
"2632",25,"control","block 2","md_as_33",71
"2633",25,"control","block 2","md_as_34",20
"2634",25,"control","block 2","md_as_35",55
"2635",25,"control","block 2","md_as_36",25
"2636",25,"control","block 2","md_as_37",5
"2637",25,"control","block 2","md_as_38",46
"2638",25,"control","block 2","md_as_40",22
"2639",25,"control","block 2","md_as_41",92
"2640",25,"control","block 2","md_as_42",50
"2641",25,"control","block 2","md_as_47",36
"2642",25,"control","block 2","md_as_48",29
"2643",25,"control","block 2","md_as_49",45
"2644",25,"control","block 2","md_as_50",10
"2645",25,"control","block 2","md_as_52",34
"2646",25,"control","block 2","md_as_53",34
"2647",25,"treatment","block 1","md_as_12",30
"2648",25,"treatment","block 1","md_as_13",59
"2649",25,"treatment","block 1","md_as_14",52
"2650",25,"treatment","block 1","md_as_15",82
"2651",25,"treatment","block 1","md_as_16",27
"2652",25,"treatment","block 1","md_as_17",48
"2653",25,"treatment","block 1","md_as_19",40
"2654",25,"treatment","block 1","md_as_21",93
"2655",25,"treatment","block 1","md_as_22",70
"2656",25,"treatment","block 1","md_as_30",29
"2657",25,"treatment","block 1","md_as_31",72
"2658",25,"treatment","block 1","md_as_32",71
"2659",25,"treatment","block 1","md_as_33",95
"2660",25,"treatment","block 1","md_as_34",50
"2661",25,"treatment","block 1","md_as_35",81
"2662",25,"treatment","block 1","md_as_36",60
"2663",25,"treatment","block 1","md_as_37",73
"2664",25,"treatment","block 1","md_as_38",77
"2665",25,"treatment","block 1","md_as_40",53
"2666",25,"treatment","block 1","md_as_41",96
"2667",25,"treatment","block 1","md_as_42",64
"2668",25,"treatment","block 1","md_as_47",39
"2669",25,"treatment","block 1","md_as_48",62
"2670",25,"treatment","block 1","md_as_49",88
"2671",25,"treatment","block 1","md_as_50",82
"2672",25,"treatment","block 1","md_as_52",82
"2673",25,"treatment","block 1","md_as_53",75
"2674",25,"treatment","block 2","md_as_12",39
"2675",25,"treatment","block 2","md_as_13",24
"2676",25,"treatment","block 2","md_as_14",0
"2677",25,"treatment","block 2","md_as_15",31
"2678",25,"treatment","block 2","md_as_16",17
"2679",25,"treatment","block 2","md_as_17",17
"2680",25,"treatment","block 2","md_as_19",34
"2681",25,"treatment","block 2","md_as_21",10
"2682",25,"treatment","block 2","md_as_22",29
"2683",25,"treatment","block 2","md_as_30",21
"2684",25,"treatment","block 2","md_as_31",5
"2685",25,"treatment","block 2","md_as_32",44
"2686",25,"treatment","block 2","md_as_33",0
"2687",25,"treatment","block 2","md_as_34",32
"2688",25,"treatment","block 2","md_as_35",18
"2689",25,"treatment","block 2","md_as_36",40
"2690",25,"treatment","block 2","md_as_37",0
"2691",25,"treatment","block 2","md_as_38",36
"2692",25,"treatment","block 2","md_as_40",34
"2693",25,"treatment","block 2","md_as_41",95
"2694",25,"treatment","block 2","md_as_42",55
"2695",25,"treatment","block 2","md_as_47",3
"2696",25,"treatment","block 2","md_as_48",1
"2697",25,"treatment","block 2","md_as_49",4
"2698",25,"treatment","block 2","md_as_50",4
"2699",25,"treatment","block 2","md_as_52",23
"2700",25,"treatment","block 2","md_as_53",40
